category,claim_short_id,acord_path,police_path,loss_path,rc_path,dl_path,hospital_path,damage_difference,injury_mismatch,date_difference_days,location_match,vehicle_match,rc_match,dl_match,patient_match,hospital_match,fraud_inconsistency_score,severity_level,complexity_score
accident,CLM-2025-0038,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0038-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10038-ACC_CLM-2025-0038-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0038-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0038-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0038-ACC_SAFE_dl.pdf,,0.0359,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0272,Low,1.0
accident,CLM-2025-0039,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0039-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10039-ACC_CLM-2025-0039-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0039-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0039-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0039-ACC_SAFE_dl.pdf,,0.0327,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0065,Low,1.0
accident,CLM-2025-0040,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0040-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10040-ACC_CLM-2025-0040-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0040-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0040-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0040-ACC_SAFE_dl.pdf,,0.0287,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0057,Low,1.0
accident,CLM-2025-0041,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0041-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10041-ACC_CLM-2025-0041-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0041-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0041-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0041-ACC_SAFE_dl.pdf,,0.0142,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0028,Low,1.0
accident,CLM-2025-0042,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0042-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10042-ACC_CLM-2025-0042-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0042-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0042-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0042-ACC_SAFE_dl.pdf,,0.0079,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0216,Low,1.0
accident,CLM-2025-0043,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0043-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10043-ACC_CLM-2025-0043-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0043-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0043-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0043-ACC_SAFE_dl.pdf,,0.0038,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0208,Low,1.0
accident,CLM-2025-0044,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0044-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10044-ACC_CLM-2025-0044-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0044-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0044-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0044-ACC_SAFE_dl.pdf,,0.0268,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0254,Low,1.0
accident,CLM-2025-0045,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0045-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10045-ACC_CLM-2025-0045-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0045-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0045-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0045-ACC_SAFE_dl.pdf,,0.0052,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.041,Low,1.0
accident,CLM-2025-0046,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0046-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10046-ACC_CLM-2025-0046-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0046-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0046-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0046-ACC_SAFE_dl.pdf,,0.0152,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.023,Low,1.0
accident,CLM-2025-0047,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0047-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10047-ACC_CLM-2025-0047-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0047-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0047-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0047-ACC_SAFE_dl.pdf,,0.0408,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0082,Low,1.0
accident,CLM-2025-0048,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0048-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10048-ACC_CLM-2025-0048-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0048-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0048-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0048-ACC_SAFE_dl.pdf,,0.0335,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0067,Low,1.0
accident,CLM-2025-0049,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0049-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10049-ACC_CLM-2025-0049-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0049-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0049-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0049-ACC_SAFE_dl.pdf,,0.0355,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0271,Low,1.0
accident,CLM-2025-0050,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0050-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10050-ACC_CLM-2025-0050-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0050-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0050-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0050-ACC_SAFE_dl.pdf,,0.003,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006,Low,1.0
accident,CLM-2025-0051,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0051-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10051-ACC_CLM-2025-0051-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0051-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0051-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0051-ACC_SAFE_dl.pdf,,0.0093,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019,Low,1.0
accident,CLM-2025-0052,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0052-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10052-ACC_CLM-2025-0052-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0052-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0052-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0052-ACC_SAFE_dl.pdf,,0.0381,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0476,Low,1.0
accident,CLM-2025-0053,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0053-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10053-ACC_CLM-2025-0053-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0053-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0053-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0053-ACC_SAFE_dl.pdf,,0.007,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0214,Low,1.0
accident,CLM-2025-0054,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0054-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10054-ACC_CLM-2025-0054-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0054-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0054-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0054-ACC_SAFE_dl.pdf,,0.0137,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0227,Low,1.0
accident,CLM-2025-0055,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0055-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10055-ACC_CLM-2025-0055-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0055-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0055-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0055-ACC_SAFE_dl.pdf,,0.0256,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0251,Low,1.0
accident,CLM-2025-0056,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0056-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10056-ACC_CLM-2025-0056-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0056-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0056-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0056-ACC_SAFE_dl.pdf,,0.0122,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0224,Low,1.0
accident,CLM-2025-0057,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0057-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10057-ACC_CLM-2025-0057-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0057-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0057-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0057-ACC_SAFE_dl.pdf,,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.02,Low,1.0
accident,CLM-2025-0058,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0058-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10058-ACC_CLM-2025-0058-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0058-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0058-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0058-ACC_SAFE_dl.pdf,,0.0286,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0057,Low,1.0
accident,CLM-2025-0059,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0059-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10059-ACC_CLM-2025-0059-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0059-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0059-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0059-ACC_SAFE_dl.pdf,,0.0358,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0272,Low,1.0
accident,CLM-2025-0060,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0060-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10060-ACC_CLM-2025-0060-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0060-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0060-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0060-ACC_SAFE_dl.pdf,,0.0352,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.007,Low,1.0
accident,CLM-2025-0061,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0061-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10061-ACC_CLM-2025-0061-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0061-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0061-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0061-ACC_SAFE_dl.pdf,,0.0459,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0492,Low,1.0
accident,CLM-2025-0062,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0062-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10062-ACC_CLM-2025-0062-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0062-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0062-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0062-ACC_SAFE_dl.pdf,,0.0336,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0067,Low,1.0
accident,CLM-2025-0063,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0063-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10063-ACC_CLM-2025-0063-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0063-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0063-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0063-ACC_SAFE_dl.pdf,,0.0319,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0464,Low,1.0
accident,CLM-2025-0064,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0064-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10064-ACC_CLM-2025-0064-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0064-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0064-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0064-ACC_SAFE_dl.pdf,,0.0319,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0464,Low,1.0
accident,CLM-2025-0065,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0065-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10065-ACC_CLM-2025-0065-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0065-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0065-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0065-ACC_SAFE_dl.pdf,,0.0417,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0083,Low,1.0
accident,CLM-2025-0066,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0066-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10066-ACC_CLM-2025-0066-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0066-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0066-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0066-ACC_SAFE_dl.pdf,,0.0192,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0438,Low,1.0
accident,CLM-2025-0067,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0067-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10067-ACC_CLM-2025-0067-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0067-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0067-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0067-ACC_SAFE_dl.pdf,,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Low,1.0
accident,CLM-2025-0068,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0068-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10068-ACC_CLM-2025-0068-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0068-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0068-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0068-ACC_SAFE_dl.pdf,,0.0194,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0439,Low,1.0
accident,CLM-2025-0069,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0069-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10069-ACC_CLM-2025-0069-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0069-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0069-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0069-ACC_SAFE_dl.pdf,,0.0179,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0436,Low,1.0
accident,CLM-2025-0070,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0070-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10070-ACC_CLM-2025-0070-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0070-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0070-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0070-ACC_SAFE_dl.pdf,,0.0366,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0073,Low,1.0
accident,CLM-2025-0071,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0071-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10071-ACC_CLM-2025-0071-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0071-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0071-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0071-ACC_SAFE_dl.pdf,,0.0042,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0408,Low,1.0
accident,CLM-2025-0072,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0072-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10072-ACC_CLM-2025-0072-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0072-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0072-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0072-ACC_SAFE_dl.pdf,,0.0043,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0409,Low,1.0
accident,CLM-2025-0073,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0073-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10073-ACC_CLM-2025-0073-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0073-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0073-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0073-ACC_SAFE_dl.pdf,,0.0349,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.007,Low,1.0
accident,CLM-2025-0074,C:\claims_agent\ClaimWise\ml\dataset\accident\accord_form_100\CLM-2025-0074-ACC_SAFE_acord.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\police_reports_100\PR-10074-ACC_CLM-2025-0074-ACC_SAFE_police.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\loss_reports_100\CLM-2025-0074-ACC_SAFE_loss.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\rc_documents_100\CLM-2025-0074-ACC_SAFE_rc.pdf,C:\claims_agent\ClaimWise\ml\dataset\accident\dl_documents_100\CLM-2025-0074-ACC_SAFE_dl.pdf,,0.0479,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0296,Low,1.0
